episode,total_reward,loss,ndcg@5,slate_mrr,click_rate
0,509.9280818104744,0.0,0.019999999552965164,0.009999999776482582,0.8
1,544.3551092147827,0.0,0.0,0.019999999552965164,0.9
2,488.70772606134415,0.0,0.0,0.0,1.0
3,505.77534633874893,0.0,0.019999999552965164,0.01666666753590107,0.8
4,474.70906162261963,0.0,0.019999999552965164,0.019999999552965164,0.8
5,387.29266211390495,0.0,0.0,0.0,0.8
6,478.4045414328575,0.0,0.0,0.019999999552965164,1.0
7,318.73300182819366,0.0,0.0,0.02250000089406967,0.7
8,508.10847771167755,0.0,0.0,0.022857144474983215,1.0
9,407.0243308842182,0.0,0.0,0.009999999776482582,0.9
10,482.9139068722725,0.0,0.0,0.0,0.8
11,353.0750299692154,0.0,0.0,0.019999999552965164,0.8
12,532.576432198286,0.0,0.0,0.0,0.9
13,336.1957088112831,0.0,0.0,0.0,0.9
14,564.9015814065933,0.0,0.0,0.019999999552965164,0.9
15,386.80744326114655,0.0,0.0,0.019999999552965164,0.8
16,598.367377191782,0.0,0.0,0.0,0.7
17,339.48757377266884,0.0,0.019999999552965164,0.02666666731238365,0.8
18,437.08206751942635,0.0,0.0,0.019999999552965164,0.9
19,184.60330465435982,0.0,0.0,0.0,0.8
20,575.2953064143658,0.0,0.0,0.019999999552965164,0.8
21,422.163012444973,0.0,0.0,0.0,0.9
22,621.5226780772209,0.0,0.0,0.0,0.9
23,356.01957219839096,0.0,0.0,0.019999999552965164,0.8
24,372.54760587215424,0.0,0.0,0.0,0.9
25,532.4532503783703,0.0,0.0,0.009999999776482582,0.9
26,538.5759701430798,0.0,0.0,0.03999999910593033,0.8
27,551.8145503401756,0.0,0.019999999552965164,0.029999999329447746,0.6
28,384.5043787956238,0.0,0.0,0.019999999552965164,0.8
29,632.3252058029175,0.0,0.019999999552965164,0.029999999329447746,0.9
30,348.49359917640686,0.0,0.0,0.019999999552965164,0.8
31,445.2193068265915,0.0,0.0,0.0,0.7
32,420.27355456352234,0.0,0.0,0.0,0.6
33,447.6909793615341,0.0,0.0,0.019999999552965164,0.9
34,418.34925746917725,0.0,0.0,0.0,0.7
35,518.5897631049156,0.0,0.0,0.0,0.6
36,319.1827452480793,0.0,0.0,0.019999999552965164,0.9
